nr_ssRsrp,hardware_power_full,nrStatus,downlink_Mbps,LTE_RSRP,nr_ssSinr,hardware_power,software_power,Timestamp,uplink_Mbps
-89,8331.42088,CONNECTED,1407.2418699999998,-71,18,6010.42088,8105.5368,745.2310000000001,0.916761
-89,8333.661479999999,CONNECTED,1478.3833140000002,-70,22,6012.66148,8715.6365,847.309,1.042573
-89,8342.66698,CONNECTED,1588.424157,-65,11,6021.66698,7897.0181,130.346,1.1945709999999998
-89,8346.831240000001,CONNECTED,1299.836681,-72,14,6025.8312399999995,7848.5283,880.3810000000001,0.877189
-89,8353.87076,CONNECTED,1807.7066309999998,-57,15,6014.87076,8099.99,148.263,1.430983
-89,8353.956040000001,CONNECTED,1378.601528,-72,19,6032.95604,8255.6263,870.88,1.114003
-89,8357.81928,CONNECTED,0.584775,-81,15,6113.257996,8095.188,1042.514,48.541717999999996
-89,8366.96708,CONNECTED,1560.521119,-84,15,6045.967079999999,7590.1228,1015.7560000000001,1.030208
-89,8369.19278,CONNECTED,1029.533457,-74,14,6030.192779999999,7524.3984,37.068000000000005,0.6533760000000001
-89,8372.46596,CONNECTED,1591.498556,-60,7,6051.46596,8385.6544,114.291,1.075014
-89,8383.67248,CONNECTED,1867.9703559999998,-70,13,6062.672479999999,8367.157,863.346,1.108649
-89,8394.46258,CONNECTED,1887.274952,-64,18,6073.462579999999,8359.2225,203.489,1.1909379999999998
-89,8394.68498,CONNECTED,1004.2800300000001,-71,19,6073.68498,7805.5762,746.2330000000001,0.72732
-89,8396.98142,CONNECTED,1502.382388,-56,17,6075.98142,8208.6984,84.191,1.0343870000000002
-89,8397.16194,CONNECTED,1713.505056,-59,16,6076.16194,8399.2054,53.195,0.9690620000000001
-89,8399.55028,CONNECTED,1669.0142039999998,-59,16,6078.5502799999995,8169.0643,52.192,0.941074
-89,8416.86068,CONNECTED,1301.700809,-60,16,6095.86068,7716.6817,289.59,0.8612280000000001
-89,8421.4171,CONNECTED,1789.444946,-56,19,6100.4171,7857.2382,235.47400000000002,1.5798809999999999
-89,8424.3257,CONNECTED,1992.080768,-64,21,6103.3257,8092.3672,128.284,1.3739270000000001
-89,8427.14778,CONNECTED,1767.156059,-57,18,6106.147779999999,7997.4779,141.33100000000002,1.126854
-89,8434.00348,CONNECTED,953.0064800000001,-70,15,6113.003479999999,8259.0744,343.76300000000003,0.815805
-89,8441.22052,CONNECTED,1174.998682,-69,17,6120.22052,7857.6927,342.76099999999997,1.021037
-89,8442.81806,CONNECTED,1582.8125619999998,-59,17,6121.8180600000005,8224.9145,1044.674,1.271072
-89,8445.0466,CONNECTED,1601.327849,-56,15,6124.0466,8095.9115,215.503,1.102624
-89,8450.8354,CONNECTED,1659.141254,-57,16,6129.8354,8718.3625,47.144,1.1397700000000002
-89,8454.4723,CONNECTED,1670.773608,-70,16,6133.4723,8084.3636,742.2710000000001,0.9311729999999999
-89,8462.83896,CONNECTED,1372.273891,-76,13,6141.83896,8660.8845,300.623,0.9860270000000001
-89,8472.216040000001,CONNECTED,1392.584998,-56,19,6151.21604,8425.7586,145.34,1.10238
-89,8478.92938,CONNECTED,1922.1943260000003,-71,18,6157.92938,7568.4984,736.159,1.343326
-89,8483.2689,CONNECTED,1495.9062,-68,17,6162.2689,8334.24,208.43099999999998,1.0268709999999999
-89,8483.47728,CONNECTED,1292.484279,-70,22,6162.47728,6592.7836,743.2739999999999,0.9243870000000001
-89,8486.93074,CONNECTED,1055.163096,-52,18,6165.93074,7896.9486,172.38,1.08202
-89,8491.069759999998,CONNECTED,1129.126057,-64,17,6170.06976,8074.8639,285.909,0.825274
-89,8492.08372,CONNECTED,835.5595509999999,-74,16,6171.0837200000005,8408.505,877.382,0.654129
-89,8497.63992,CONNECTED,1701.838778,-56,18,6176.6399200000005,8521.3356,274.534,1.467244
-89,8505.46402,CONNECTED,1708.900795,-56,18,6184.46402,7850.9980000000005,117.301,1.169355
-89,8508.23242,CONNECTED,1368.489854,-63,14,6187.23242,7777.3806,291.91900000000004,1.0964610000000001
-89,8514.594640000001,CONNECTED,1130.79702,-72,12,6193.59464,8564.223,339.68300000000005,1.028748
-89,8518.74108,CONNECTED,1496.6685949999999,-84,19,6197.74108,6262.7006,1014.7560000000001,0.9738559999999999
-89,8521.36288,CONNECTED,1237.224942,-78,15,6200.36288,8218.5789,329.74199999999996,1.196321
-89,8532.03536,CONNECTED,1303.071123,-57,19,6211.03536,8857.6614,144.339,0.9820620000000001
-89,8536.66778,CONNECTED,1516.672209,-58,17,6197.66778,8587.3408,77.15,1.171481
-89,8537.20948,CONNECTED,2075.075111,-74,16,6198.2094799999995,8942.84,906.438,1.3041049999999998
-89,8564.19646,CONNECTED,1868.010433,-52,18,6243.19646,8500.6691,131.314,1.1463370000000002
-89,8570.04878,CONNECTED,1070.821541,-68,16,6249.04878,8163.2978,340.75699999999995,0.992926
-89,8574.99276,CONNECTED,1481.0438470000001,-72,16,6253.99276,8293.0576,882.383,1.025927
-89,8579.426440000001,CONNECTED,1477.187317,-65,19,6258.42644,8311.3418,313.611,1.34148
-89,8587.97672,CONNECTED,1643.362794,-71,18,6266.976720000001,8746.2681,766.1489999999999,1.317316
-89,8591.62432,CONNECTED,0.682519,-85,15,6096.781867000001,7509.424,1097.433,53.041136
-89,8594.58494,CONNECTED,1269.282588,-70,17,6273.58494,8388.0832,339.756,1.02098
-89,8617.77106,CONNECTED,1120.068089,-84,17,6296.77106,7615.0175,1109.649,0.915769
-89,8624.19672,CONNECTED,1057.5835240000001,-58,14,6303.19672,8677.2894,99.28399999999999,0.9974639999999999
-89,8633.02232,CONNECTED,1409.667832,-72,16,6312.02232,7906.0386,881.383,0.958144
-89,8634.70122,CONNECTED,1222.888523,-81,17,6313.70122,8283.66,319.591,0.876928
-89,8641.94522,CONNECTED,1430.850572,-84,16,6320.9452200000005,8831.6025,1111.653,1.11744
-89,8648.146840000001,CONNECTED,1872.0281489999998,-52,23,6327.146839999999,8658.0762,132.29,1.3153219999999999
-89,8649.31132,CONNECTED,1448.410413,-68,17,6328.311320000001,7853.4561,171.38400000000001,1.005855
-89,8650.005940000001,CONNECTED,1754.026585,-62,20,6329.00594,8512.9018,127.322,1.169558
-89,8652.5084,CONNECTED,1278.467324,-72,16,6331.5084,7864.6488,868.877,1.025829
-89,8652.639220000001,CONNECTED,2293.572062,-81,16,6331.63922,9209.4314,1154.968,1.629357
-89,8655.239459999999,CONNECTED,2224.080025,-72,16,6334.23946,8231.6447,827.69,1.476129
-89,8671.0513,CONNECTED,1213.523252,-76,13,6350.0513,8311.6935,301.624,0.908326
-89,8680.10222,CONNECTED,1163.195838,-65,20,6359.102220000001,8223.0215,333.601,0.883078
-89,8686.027479999999,CONNECTED,1486.850901,-69,17,6365.02748,8311.0965,792.613,1.0002209999999998
-89,8686.9828,CONNECTED,1659.402476,-59,16,6365.9828,8077.3335,1036.657,1.240768
-89,8697.77254,CONNECTED,0.8969739999999999,-86,17,6267.169084,8036.5392,1001.477,58.642109
-89,8699.2028,CONNECTED,1911.8674010000002,-74,14,6378.2028,8944.95,854.862,1.3878489999999999
-89,8700.56796,CONNECTED,1668.203057,-74,15,6379.56796,8777.3691,855.862,1.2708110000000001
-89,8703.54938,CONNECTED,1706.357576,-71,21,6382.5493799999995,8430.8412,773.1669999999999,1.35277
-89,8707.034940000001,CONNECTED,1675.065889,-63,19,6368.03494,7526.6786,82.164,1.348757
-89,8708.51822,CONNECTED,1978.8201800000002,-72,15,6387.51822,8672.2203,766.263,1.232138
-89,8710.31054,CONNECTED,2094.118334,-64,17,6389.3105399999995,8903.8563,133.316,1.442876
-89,8712.45146,CONNECTED,0.7593810000000001,-85,20,6217.609007,8021.6296,1074.403,53.306197
-89,8714.50988,CONNECTED,1521.001496,-56,11,6393.50988,8261.4728,210.497,0.9374540000000001
-89,8715.2215,CONNECTED,1817.1316379999998,-54,11,6394.2215,8737.2081,131.332,1.240508
-89,8720.71638,CONNECTED,1945.201979,-69,19,6399.71638,8650.654,800.189,1.431704
-89,8722.714179999999,CONNECTED,1387.674457,-66,17,6401.71418,7457.1675,767.2639999999999,0.9641489999999999
-89,8730.60454,CONNECTED,1407.12936,-72,18,6409.60454,7801.7287,867.875,1.1227260000000001
-89,8738.80746,CONNECTED,1884.692668,-58,12,6417.80746,8561.743,141.361,1.39152
-89,8741.644040000001,CONNECTED,1740.892961,-68,20,6420.64404,8471.5184,776.253,1.0655569999999999
-89,8744.15704,CONNECTED,1939.469193,-73,14,6423.15704,8719.3592,950.558,1.189316
-89,8748.341840000001,CONNECTED,1418.6456380000002,-63,16,6427.34184,8447.7225,285.555,0.9808600000000001
-89,8755.750320000001,CONNECTED,1871.8340899999998,-70,18,6434.75032,8023.6128,778.2410000000001,1.328441
-89,8758.905840000001,CONNECTED,1088.298385,-61,19,6419.905839999999,8987.4759,286.543,0.855086
-89,8761.65196,CONNECTED,1742.1262940000001,-70,18,6440.65196,8541.4945,836.2539999999999,1.295771
-89,8763.521,CONNECTED,1757.4785920000002,-59,15,6424.521,8892.8384,75.146,1.356511
-89,8768.01444,CONNECTED,1766.5622210000001,-55,16,6447.01444,7735.36,123.271,1.395227
-89,8781.045820000001,CONNECTED,1398.754056,-72,15,6460.04582,7621.584,773.237,1.118894
-89,8786.54492,CONNECTED,1665.1179619999998,-67,18,6465.54492,9021.376,852.456,1.188158
-89,8786.76616,CONNECTED,1169.64341,-76,15,6465.76616,7822.2876,808.32,0.7977569999999999
-89,8787.80172,CONNECTED,1480.319702,-70,19,6466.80172,7855.9619999999995,768.155,1.0904790000000002
-89,8788.17674,CONNECTED,1983.4437289999998,-58,18,6467.17674,8084.6051,168.37900000000002,1.329401
-89,8788.788040000001,CONNECTED,1068.5810179999999,-72,16,6467.7880399999995,7656.9761,871.882,0.8693219999999999
-89,8798.3706,CONNECTED,2922.5850960000002,-71,14,6477.3706,8897.2002,737.1610000000001,1.692496
-89,8799.74874,CONNECTED,1800.5648609999998,-63,14,6478.74874,8140.7772,293.52299999999997,1.0279280000000002
-89,8800.4204,CONNECTED,1264.674864,-72,15,6479.4204,8448.6429,860.3,0.9051520000000001
-89,8801.57152,CONNECTED,1701.140401,-55,23,6480.57152,8070.0564,85.223,1.397608
-89,8810.01492,CONNECTED,1771.864141,-59,13,6489.0149200000005,8251.5328,207.45,1.2978180000000001
-89,8812.26534,CONNECTED,2121.753823,-62,18,6491.26534,9077.1369,166.34599999999998,1.445549
-89,8813.06394,CONNECTED,1507.4172310000001,-56,16,6474.06394,8226.9056,73.14,1.176358
-89,8816.22054,CONNECTED,1646.447406,-67,14,6495.22054,8567.115,294.524,1.034176
-89,8821.25962,CONNECTED,2023.1999640000001,-59,16,6500.259620000001,8008.5654,97.21700000000001,1.551633
-89,8825.52138,CONNECTED,1644.0564960000002,-68,17,6504.52138,8025.4258,780.2460000000001,1.247135
-89,8828.2176,CONNECTED,1409.301751,-67,19,6507.2176,8007.9936,729.175,0.934052
-89,8832.651259999999,CONNECTED,1251.017224,-74,19,6511.651260000001,7966.1211,876.89,0.928349
-89,8847.49216,CONNECTED,1864.2738379999998,-53,20,6526.49216,8654.31,161.338,1.148096
-89,8857.71056,CONNECTED,2061.1343260000003,-62,18,6536.71056,8282.4476,100.27600000000001,1.492608
-89,8858.82598,CONNECTED,1945.2629780000002,-63,13,6537.82598,8871.108,131.27100000000002,1.5563930000000001
-89,8859.4887,CONNECTED,1282.656654,-51,22,6538.4887,7865.0205,774.186,0.9438129999999999
-89,8859.73322,CONNECTED,782.494949,-68,15,6538.73322,6414.0314,781.247,0.644807
-89,8864.28668,CONNECTED,1489.6970410000001,-62,15,6543.286679999999,8164.959,318.59,1.101877
-89,8864.63044,CONNECTED,1781.831404,-64,13,6543.63044,8609.004,300.615,1.064087
-89,8867.66574,CONNECTED,1684.188895,-55,19,6546.6657399999995,8370.127,102.57600000000001,1.364624
-89,8869.72192,CONNECTED,2175.339404,-74,15,6548.72192,8428.5997,812.65,1.5158479999999999
-89,8871.16726,CONNECTED,1554.881056,-63,18,6550.16726,8815.359,38.114000000000004,0.997152
-89,8871.28416,CONNECTED,1641.020941,-56,17,6550.28416,8023.8166,113.29,1.085601
-89,8876.4806,CONNECTED,1777.705002,-56,17,6555.4806,8204.7083,112.31299999999999,1.413218
-89,8882.23286,CONNECTED,1604.402515,-70,19,6561.23286,8469.9634,767.153,1.225268
-89,8886.92214,CONNECTED,841.8792,-67,18,6547.92214,8216.953000000001,335.624,0.834859
-89,8891.3526,CONNECTED,1845.085261,-61,16,6570.3526,8431.1752,166.403,1.270239
-89,8894.45664,CONNECTED,0.8149350000000001,-83,15,6463.8531840000005,7888.5576,1020.5110000000001,49.728989
-89,8896.61498,CONNECTED,1426.3788140000001,-66,18,6557.614979999999,8594.355,827.2289999999999,1.199424
-89,8909.276179999999,CONNECTED,1993.4553829999998,-56,17,6588.27618,8547.7224,158.361,1.405721
-89,8911.2831,CONNECTED,1741.6603260000002,-57,17,6590.2831,8934.2256,109.23299999999999,1.270263
-89,8915.79616,CONNECTED,901.371558,-57,16,6594.79616,7987.9056,143.338,0.658083
-89,8917.335959999999,CONNECTED,2102.790606,-55,20,6596.33596,7882.0740000000005,138.359,1.427433
-89,8923.5705,CONNECTED,1754.540394,-58,15,6584.5705,7762.3212,36.062,1.084582
-89,8927.9457,CONNECTED,2233.08116,-62,17,6606.9457,8696.7751,171.39,1.5809549999999999
-89,8937.729959999999,CONNECTED,1813.1755260000002,-70,20,6616.729960000001,8908.3037,788.289,1.070054
-89,8937.92724,CONNECTED,1682.717376,-58,20,6616.92724,8317.3524,141.282,1.25254
-89,8939.93572,CONNECTED,1852.119048,-68,19,6618.93572,8373.3603,777.255,1.095802
-89,8941.18634,CONNECTED,1863.057921,-59,19,6620.18634,8982.006,110.23200000000001,1.555839
-89,8942.37572,CONNECTED,2229.091539,-64,15,6621.37572,8630.9956,142.333,1.402587
-89,8949.390140000001,CONNECTED,1498.39513,-69,18,6628.3901399999995,8657.492,853.4580000000001,1.040943
-89,8950.96664,CONNECTED,1376.53332,-71,17,6629.96664,7970.3631,916.452,0.996452
-89,8951.20096,CONNECTED,937.802286,-74,17,6630.20096,7806.0931,877.8910000000001,0.7399100000000001
-89,8957.948120000001,CONNECTED,1768.031243,-60,16,6636.94812,9202.778,339.63199999999995,1.22512
-89,8961.48184,CONNECTED,2013.4359600000003,-58,13,6640.4818399999995,8098.5106,81.249,1.57941
-89,8964.02466,CONNECTED,1978.0734670000002,-60,16,6643.02466,9075.1528,172.41400000000002,1.502155
-89,8968.3383,CONNECTED,1843.406311,-68,17,6647.3383,8883.4905,778.26,1.167144
-89,8970.167459999999,CONNECTED,2020.946358,-52,14,6649.167460000001,7902.0998,133.291,1.34903
-89,8972.260040000001,CONNECTED,2252.732834,-59,19,6651.26004,8222.032,178.368,1.347488
-89,8973.1979,CONNECTED,1983.295959,-62,18,6652.1979,8535.9066,822.262,1.2489299999999999
-89,8975.645559999999,CONNECTED,2220.916874,-60,17,6654.64556,8389.2168,126.321,1.4660540000000002
-89,8978.86932,CONNECTED,1931.4330309999998,-56,17,6657.869320000001,8587.9215,341.63199999999995,1.330376
-89,8982.914859999999,CONNECTED,1891.6928300000002,-52,19,6661.91486,8350.7772,134.355,1.536824
-89,8984.2142,CONNECTED,1245.733553,-62,20,6645.2142,8763.0924,302.573,0.862757
-89,8993.36254,CONNECTED,1744.4117850000002,-67,19,6672.36254,8099.84,728.174,1.178942
-89,8993.62544,CONNECTED,1615.556403,-57,14,6672.62544,8298.612,773.186,1.062624
-89,8994.18082,CONNECTED,2093.3417640000002,-58,17,6673.1808200000005,8579.42,63.165,1.476161
-89,8996.25312,CONNECTED,457.289879,-84,16,6675.25312,7251.83,1112.654,0.552024
-89,8997.52892,CONNECTED,2166.949751,-53,12,6676.528920000001,8393.2252,112.294,1.36705
-89,9000.2883,CONNECTED,1960.008961,-71,14,6679.2883,8633.6041,735.159,1.237011
-89,9000.873520000001,CONNECTED,1199.446046,-64,12,6679.87352,8251.7872,229.49900000000002,0.852352
-89,9004.73472,CONNECTED,2150.859253,-54,18,6683.73472,8839.3878,96.215,1.576093
-89,9005.425640000001,CONNECTED,2402.499027,-57,16,6684.4256399999995,8932.2717,139.329,1.465451
-89,9006.98366,CONNECTED,1543.33837,-66,18,6667.98366,8401.5347,291.558,1.233587
-89,9010.69328,CONNECTED,2372.562191,-63,17,6671.6932799999995,8876.8259,183.34599999999998,1.370493
-89,9018.120420000001,CONNECTED,1259.761081,-88,15,6697.12042,7402.46,932.635,1.296136
-89,9019.2432,CONNECTED,2308.249786,-54,17,6698.2432,8538.414,132.276,1.7505110000000002
-89,9021.37868,CONNECTED,1313.7293710000001,-69,18,6700.37868,7582.9893,759.2510000000001,0.803974
-89,9023.7596,CONNECTED,2046.448559,-70,18,6702.7596,8806.1317,861.34,1.246916
-89,9029.3235,CONNECTED,1730.8622719999998,-70,19,6708.3235,8196.2104,779.2460000000001,1.288352
-89,9033.72228,CONNECTED,1978.281837,-69,17,6712.72228,8697.4448,863.4780000000001,1.395008
-89,9050.44648,CONNECTED,1864.120566,-72,17,6729.44648,7885.3313,739.165,1.141175
-89,9052.07264,CONNECTED,1705.481372,-62,19,6731.07264,8474.9895,459.874,1.328471
-89,9054.0626,CONNECTED,2311.908231,-52,20,6733.0626,8515.2847,152.349,1.634883
-89,9054.408940000001,CONNECTED,1535.956568,-73,20,6715.40894,9128.7963,957.545,1.260544
-89,9055.6752,CONNECTED,1264.2671460000001,-63,11,6716.6752,8779.729,288.532,1.049506
-89,9058.66808,CONNECTED,2358.19871,-51,21,6737.6680799999995,8374.935,108.23200000000001,1.604692
-89,9067.32914,CONNECTED,1973.3622030000001,-61,16,6746.329140000001,8371.7592,165.333,1.362408
-89,9070.42918,CONNECTED,2202.55373,-55,18,6749.42918,8971.0068,101.226,1.590368
-89,9081.8853,CONNECTED,1836.10668,-58,19,6760.8853,8479.0384,154.382,1.2664950000000001
-89,9082.00524,CONNECTED,2253.579034,-59,18,6761.00524,8332.367,66.207,1.223686
-89,9086.36024,CONNECTED,1030.0802800000001,-71,14,6765.360240000001,7867.4274,782.3560000000001,0.747854
-89,9088.468340000001,CONNECTED,2119.431233,-55,18,6767.46834,8328.4368,151.308,1.55014
-89,9089.0063,CONNECTED,2245.095185,-67,20,6768.0063,8744.4391,127.344,1.58969
-89,9089.46124,CONNECTED,1955.972254,-58,18,6768.4612400000005,8767.2026,163.409,1.12352
-89,9090.695459999999,CONNECTED,2183.897633,-63,15,6769.695459999999,8870.5818,207.419,1.511819
-89,9097.2165,CONNECTED,1785.655254,-72,16,6776.2165,9034.5591,782.278,1.112271
-89,9104.3194,CONNECTED,1795.7418239999997,-68,21,6783.3194,8898.0865,779.263,1.117051
-89,9107.17448,CONNECTED,2305.420842,-72,17,6786.17448,8868.8292,924.472,1.57033
-89,9115.97238,CONNECTED,1440.280733,-73,17,6776.972379999999,8008.1094,960.549,1.084777
-89,9116.64532,CONNECTED,2155.79124,-61,16,6795.6453200000005,8851.5885,193.41,1.4586620000000001
-89,9117.284,CONNECTED,2302.388349,-48,19,6796.284000000001,8837.6754,135.355,1.8377330000000003
-89,9119.86824,CONNECTED,2069.35848,-56,17,6798.868240000001,9127.7037,133.35299999999998,1.5396450000000002
-89,9120.33898,CONNECTED,2126.642818,-54,19,6799.3389799999995,8478.621,162.338,1.209973
-89,9122.84616,CONNECTED,1828.0476449999999,-53,19,6801.846159999999,8375.481,446.853,1.4576
-89,9125.20056,CONNECTED,2125.9748280000003,-58,9,6804.200559999999,8603.0557,208.495,1.450777
-89,9130.399379999999,CONNECTED,1936.4556510000002,-68,20,6809.39938,8429.3244,155.309,1.425632
-89,9131.79356,CONNECTED,2341.132919,-60,15,6810.793559999999,8242.6232,171.41299999999998,1.670322
-89,9132.31478,CONNECTED,1847.326357,-70,18,6811.31478,8687.9639,764.2280000000001,1.2564469999999999
-89,9135.36326,CONNECTED,2083.086116,-53,18,6814.363259999999,8733.1452,160.357,1.393456
-89,9140.76166,CONNECTED,2170.102576,-63,20,6819.761659999999,9115.0866,140.35,1.4091040000000001
-89,9143.93126,CONNECTED,2448.30901,-61,18,6822.931259999999,9204.8833,128.345,1.6841279999999998
-89,9144.179259999999,CONNECTED,2214.072108,-70,18,6823.179259999999,8733.8815,789.291,1.28621
-89,9151.01574,CONNECTED,2177.005362,-55,20,6830.015740000001,9301.0526,152.381,1.401689
-89,9152.00748,CONNECTED,2286.41407,-59,18,6831.007479999999,8745.1868,155.384,1.492019
-89,9161.7804,CONNECTED,1280.839195,-51,18,6822.7804,7915.5306,102.219,1.025939
-89,9167.23308,CONNECTED,1226.045907,-62,19,6828.23308,8764.5308,301.572,0.814708
-89,9167.4274,CONNECTED,1544.506535,-70,21,6846.4274,8114.559,741.27,0.997815
-89,9170.5203,CONNECTED,1509.57097,-84,17,6849.5203,8554.636,1102.297,1.149087
-89,9170.95938,CONNECTED,2147.069995,-53,19,6849.959379999999,8507.3625,161.357,1.377726
-89,9174.908459999999,CONNECTED,2069.150613,-54,19,6853.90846,8903.0788,770.178,1.460012
-89,9175.60648,CONNECTED,1876.1524539999998,-61,11,6836.6064799999995,8707.3417,190.36900000000003,1.40439
-89,9176.916459999999,CONNECTED,1386.545632,-72,17,6855.9164599999995,7748.4121,882.383,1.123197
-89,9178.64884,CONNECTED,1948.3089559999999,-57,14,6839.648840000001,8399.6515,191.373,1.442383
-89,9180.456540000001,CONNECTED,2266.3051760000003,-54,18,6859.456540000001,8829.6133,130.279,1.356015
-89,9191.79968,CONNECTED,1872.9763850000002,-69,17,6870.79968,8708.3385,802.328,1.256991
-89,9192.819,CONNECTED,1707.901139,-57,13,6853.819,8693.8848,192.37400000000002,1.277935
-89,9202.42374,CONNECTED,2569.625657,-70,21,6881.42374,9088.5643,797.314,1.602684
-89,9207.030340000001,CONNECTED,1916.9954710000002,-61,18,6886.03034,8733.8644,300.565,1.313744
-89,9212.07816,CONNECTED,1976.2467980000001,-69,19,6891.078159999999,8911.9527,800.326,1.262894
-89,9219.84922,CONNECTED,2008.1855079999998,-67,15,6880.84922,8777.4784,886.3839999999999,1.3703040000000002
-89,9222.07338,CONNECTED,2267.7149670000003,-52,21,6901.07338,9285.2448,238.44799999999998,1.574418
-89,9226.46304,CONNECTED,1512.819691,-64,12,6905.463040000001,8356.9552,185.75099999999998,1.028578
-89,9226.72496,CONNECTED,2150.473947,-61,13,6905.72496,9055.8755,194.412,1.54528
-89,9228.61486,CONNECTED,2054.517866,-69,17,6889.61486,8912.052,925.4689999999999,1.347461
-89,9235.623440000001,CONNECTED,2562.024723,-50,19,6914.62344,8106.516,129.30100000000002,1.6350069999999999
-89,9248.47542,CONNECTED,1921.8563359999998,-70,9,6927.475420000001,8645.537,798.184,1.408576
-89,9251.3634,CONNECTED,0.821184,-85,15,6756.520947,7554.7584,1096.433,70.07481
-89,9255.38772,CONNECTED,2002.4168300000001,-55,18,6934.387720000001,8812.126,165.392,1.3196510000000001
-89,9260.758759999999,CONNECTED,2300.888312,-58,16,6939.75876,8906.2755,164.34,1.42934
-89,9264.2056,CONNECTED,2110.209029,-65,10,6943.2056,9488.5188,186.433,1.364442
-89,9265.775740000001,CONNECTED,1273.81812,-69,18,6944.775740000001,8190.9103,862.345,0.788805
-89,9265.78924,CONNECTED,746.417956,-72,17,6944.789240000001,8074.3645,947.555,0.557189
-89,9266.81006,CONNECTED,2285.542887,-64,13,6927.81006,9619.3838,162.346,1.42154
-89,9277.97302,CONNECTED,2299.24717,-54,18,6956.97302,8476.0905,163.339,1.440791
-89,9289.45018,CONNECTED,1952.009125,-70,25,6968.45018,9076.1577,787.288,1.244448
-89,9290.06012,CONNECTED,0.463387,-82,19,6795.217667,7961.7608,1061.381,34.021921999999996
-89,9290.15106,CONNECTED,1963.792225,-70,17,6969.151059999999,8718.2137,765.2330000000001,1.3109680000000001
-89,9290.27704,CONNECTED,1553.4553740000001,-73,18,6951.277040000001,9149.7606,959.547,1.139453
-89,9291.679740000001,CONNECTED,1893.7904489999999,-68,17,6970.6797400000005,8737.7654,766.2339999999999,1.237251
-89,9295.72652,CONNECTED,2095.3399679999998,-63,19,6956.72652,8901.2968,79.167,1.3285770000000001
-89,9298.5322,CONNECTED,1808.4442379999998,-69,19,6977.5322,9153.8814,780.263,1.134285
-89,9309.129140000001,CONNECTED,2548.455245,-54,22,6988.129140000001,8970.9103,129.278,1.523744
-89,9311.87952,CONNECTED,2078.9073710000002,-60,17,6972.87952,8756.791,887.337,1.6706560000000001
-89,9317.0341,CONNECTED,0.930176,-85,17,6822.191647,8272.0656,1095.433,82.972499
-89,9319.7145,CONNECTED,1510.900568,-54,16,6998.7145,8016.869000000001,771.179,1.0376239999999999
-89,9319.846940000001,CONNECTED,1921.6704100000002,-70,20,6998.84694,8533.1865,781.275,1.1645159999999999
-89,9323.26868,CONNECTED,1383.373324,-66,16,6984.26868,8868.0228,290.555,1.111306
-89,9330.658159999999,CONNECTED,2336.364098,-67,16,7009.658159999999,8783.696,812.212,1.51147
-89,9332.30788,CONNECTED,2544.513066,-60,15,7011.307879999999,8830.722,170.352,1.683725
-89,9333.973979999999,CONNECTED,2186.49157,-61,16,6994.97398,8503.6697,188.36700000000002,1.553748
-89,9334.77696,CONNECTED,2452.629684,-55,20,7013.776959999999,9137.8436,153.311,1.7357169999999997
-89,9339.39208,CONNECTED,2384.635501,-58,16,7018.39208,8210.7926,161.398,1.7049849999999998
-89,9348.926140000001,CONNECTED,1419.633439,-74,18,7009.9261400000005,7817.7919999999995,893.395,0.958701
-89,9349.75856,CONNECTED,2368.602422,-51,20,7028.758559999999,8725.7988,102.226,1.514277
-89,9351.36426,CONNECTED,2270.042161,-72,17,7012.364259999999,9623.856,876.3430000000001,1.267634
-89,9354.6429,CONNECTED,2068.5451980000003,-58,18,7033.6429,9239.6318,179.438,1.401088
-89,9354.969000000001,CONNECTED,1931.1367870000001,-84,13,7033.969,9136.5072,1076.813,1.178112
-89,9356.381940000001,CONNECTED,2310.33454,-57,15,7035.38194,8862.3066,153.382,1.601852
-89,9361.43016,CONNECTED,2309.0640780000003,-63,18,7040.430159999999,8609.7704,167.34400000000002,1.624833
-89,9361.585640000001,CONNECTED,0.7473069999999999,-85,18,6866.743187,8495.8128,1075.404,49.146862
-89,9363.4221,CONNECTED,2285.714302,-58,20,7042.4221,9305.9347,748.138,1.396549
-89,9365.38862,CONNECTED,2497.135104,-58,17,7044.388620000001,8856.505,157.385,1.73075
-89,9372.9393,CONNECTED,2182.722909,-56,20,7051.9393,8342.3355,158.332,1.417597
-89,9383.16108,CONNECTED,1865.019509,-74,16,7062.16108,8562.246,808.237,1.393901
-89,9384.77498,CONNECTED,2415.639984,-52,19,7063.77498,8782.421999999999,141.32,1.4388610000000002
-89,9385.5108,CONNECTED,2164.446417,-54,16,7064.5108,9539.995,166.393,1.424496
-89,9388.924159999999,CONNECTED,2200.7101620000003,-63,14,7067.92416,9259.4355,195.41400000000002,1.654997
-89,9398.7029,CONNECTED,2205.198268,-53,21,7077.7029,8802.525,160.336,1.441821
-89,9400.55782,CONNECTED,2556.8134019999998,-72,18,7079.55782,9534.915,925.475,1.668261
-89,9405.105940000001,CONNECTED,2201.996684,-70,13,7084.10594,9331.9526,786.2869999999999,1.3815030000000001
-89,9407.37486,CONNECTED,2510.743224,-59,19,7086.374859999999,8906.5438,156.385,1.686048
-89,9408.938259999999,CONNECTED,2156.8464329999997,-68,15,7087.938259999999,8944.7568,156.309,1.5093020000000001
-89,9413.31718,CONNECTED,2343.805096,-58,21,7092.31718,8925.306,141.336,1.516317
-89,9417.35176,CONNECTED,2612.069948,-63,16,7096.35176,9184.0905,143.35299999999998,1.6698990000000002
